state_code,county_code,site_num,parameter_code,poc,latitude,longitude,datum,parameter_name,sample_duration,pollutant_standard,metric_used,method_name,year,units_of_measure,event_type,observation_count,observation_percent,completeness_indicator,valid_day_count,required_day_count,exceptional_data_count,null_data_count,primary_exceedance_count,secondary_exceedance_count,certification_indicator,num_obs_below_mdl,arithmetic_mean,arithmetic_standard_dev,x1st_max_value,x1st_max_date_time,x2nd_max_value,x2nd_max_date_time,x3rd_max_value,x3rd_max_date_time,x4th_max_value,x4th_max_date_time,x1st_max_non_overlapping_value,x1st_no_max_date_time,x2nd_max_non_overlapping_value,x2nd_no_max_date_time,x99th_percentile,x98th_percentile,x95th_percentile,x90th_percentile,x75th_percentile,x50th_percentile,x10th_percentile,local_site_name,address,state_name,county_name,city_name,cbsa_name,date_of_last_change
27,037,6018,88101,1,44.749967,-92.887985,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 1997,Daily Mean,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,38,63,N,38,60,0,0,0,0,Certification not required,0,8.834211,5.347355,23.2,1999-09-03T00:00:00Z,21.3,1999-05-30T00:00:00Z,18.3,1999-11-08T00:00:00Z,17.5,1999-12-02T00:00:00Z,NA,NA,NA,NA,23.2,23.2,21.3,17.5,12.3,7.8,3.3,Hastings,1600 HWY 55 - DAKOTA CO. GOVERNMENT CNTR,Minnesota,Dakota,Hastings,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,037,6018,88101,1,44.749967,-92.887985,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,38,63,N,38,60,0,0,0,0,Certification not required,0,8.834211,5.347355,23.2,1999-09-03T00:00:00Z,21.3,1999-05-30T00:00:00Z,18.3,1999-11-08T00:00:00Z,17.5,1999-12-02T00:00:00Z,NA,NA,NA,NA,23.2,23.2,21.3,17.5,12.3,7.8,3.3,Hastings,1600 HWY 55 - DAKOTA CO. GOVERNMENT CNTR,Minnesota,Dakota,Hastings,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,037,6018,88101,1,44.749967,-92.887985,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,38,63,N,38,60,0,0,0,0,Certification not required,0,8.834211,5.347355,23.2,1999-09-03T00:00:00Z,21.3,1999-05-30T00:00:00Z,18.3,1999-11-08T00:00:00Z,17.5,1999-12-02T00:00:00Z,NA,NA,NA,NA,23.2,23.2,21.3,17.5,12.3,7.8,3.3,Hastings,1600 HWY 55 - DAKOTA CO. GOVERNMENT CNTR,Minnesota,Dakota,Hastings,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,037,6018,88101,1,44.749967,-92.887985,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,38,63,N,38,60,0,0,0,0,Certification not required,0,8.834211,5.347355,23.2,1999-09-03T00:00:00Z,21.3,1999-05-30T00:00:00Z,18.3,1999-11-08T00:00:00Z,17.5,1999-12-02T00:00:00Z,NA,NA,NA,NA,23.2,23.2,21.3,17.5,12.3,7.8,3.3,Hastings,1600 HWY 55 - DAKOTA CO. GOVERNMENT CNTR,Minnesota,Dakota,Hastings,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,037,6018,88101,1,44.749967,-92.887985,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 1997,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,38,63,N,38,60,0,0,NA,NA,Certification not required,0,8.834211,5.347355,23.2,1999-09-03T00:00:00Z,21.3,1999-05-30T00:00:00Z,18.3,1999-11-08T00:00:00Z,17.5,1999-12-02T00:00:00Z,NA,NA,NA,NA,23.2,23.2,21.3,17.5,12.3,7.8,3.3,Hastings,1600 HWY 55 - DAKOTA CO. GOVERNMENT CNTR,Minnesota,Dakota,Hastings,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,037,6018,88101,1,44.749967,-92.887985,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,38,63,N,38,60,0,0,NA,NA,Certification not required,0,8.834211,5.347355,23.2,1999-09-03T00:00:00Z,21.3,1999-05-30T00:00:00Z,18.3,1999-11-08T00:00:00Z,17.5,1999-12-02T00:00:00Z,NA,NA,NA,NA,23.2,23.2,21.3,17.5,12.3,7.8,3.3,Hastings,1600 HWY 55 - DAKOTA CO. GOVERNMENT CNTR,Minnesota,Dakota,Hastings,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,037,6018,88101,1,44.749967,-92.887985,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,38,63,N,38,60,0,0,NA,NA,Certification not required,0,8.834211,5.347355,23.2,1999-09-03T00:00:00Z,21.3,1999-05-30T00:00:00Z,18.3,1999-11-08T00:00:00Z,17.5,1999-12-02T00:00:00Z,NA,NA,NA,NA,23.2,23.2,21.3,17.5,12.3,7.8,3.3,Hastings,1600 HWY 55 - DAKOTA CO. GOVERNMENT CNTR,Minnesota,Dakota,Hastings,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,037,6018,88101,1,44.749967,-92.887985,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2024,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,38,63,N,38,60,0,0,16,5,Certification not required,0,8.834211,5.347355,23.2,1999-09-03T00:00:00Z,21.3,1999-05-30T00:00:00Z,18.3,1999-11-08T00:00:00Z,17.5,1999-12-02T00:00:00Z,NA,NA,NA,NA,23.2,23.2,21.3,17.5,12.3,7.8,3.3,Hastings,1600 HWY 55 - DAKOTA CO. GOVERNMENT CNTR,Minnesota,Dakota,Hastings,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,047,5401,88101,1,43.650235,-93.366599,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 1997,Daily Mean,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,9,15,N,9,60,0,0,0,0,Certification not required,0,11.355556,7.760817,24,1999-12-14T00:00:00Z,20.5,1999-12-02T00:00:00Z,16.8,1999-12-08T00:00:00Z,12.8,1999-11-08T00:00:00Z,NA,NA,NA,NA,24,24,24,24,16.8,9.5,2,Albert Lea City Hall,"221 CLARK ST,ALBERT LEA, MN 56007",Minnesota,Freeborn,Albert Lea,"Albert Lea, MN",2024-05-19
27,047,5401,88101,1,43.650235,-93.366599,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,9,15,N,9,60,0,0,0,0,Certification not required,0,11.355556,7.760817,24,1999-12-14T00:00:00Z,20.5,1999-12-02T00:00:00Z,16.8,1999-12-08T00:00:00Z,12.8,1999-11-08T00:00:00Z,NA,NA,NA,NA,24,24,24,24,16.8,9.5,2,Albert Lea City Hall,"221 CLARK ST,ALBERT LEA, MN 56007",Minnesota,Freeborn,Albert Lea,"Albert Lea, MN",2024-05-19
27,047,5401,88101,1,43.650235,-93.366599,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,9,15,N,9,60,0,0,0,0,Certification not required,0,11.355556,7.760817,24,1999-12-14T00:00:00Z,20.5,1999-12-02T00:00:00Z,16.8,1999-12-08T00:00:00Z,12.8,1999-11-08T00:00:00Z,NA,NA,NA,NA,24,24,24,24,16.8,9.5,2,Albert Lea City Hall,"221 CLARK ST,ALBERT LEA, MN 56007",Minnesota,Freeborn,Albert Lea,"Albert Lea, MN",2024-05-19
27,047,5401,88101,1,43.650235,-93.366599,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,9,15,N,9,60,0,0,0,0,Certification not required,0,11.355556,7.760817,24,1999-12-14T00:00:00Z,20.5,1999-12-02T00:00:00Z,16.8,1999-12-08T00:00:00Z,12.8,1999-11-08T00:00:00Z,NA,NA,NA,NA,24,24,24,24,16.8,9.5,2,Albert Lea City Hall,"221 CLARK ST,ALBERT LEA, MN 56007",Minnesota,Freeborn,Albert Lea,"Albert Lea, MN",2024-05-19
27,047,5401,88101,1,43.650235,-93.366599,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 1997,Quarterly Means of Daily Means,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,9,15,N,9,60,0,0,NA,NA,Certification not required,0,11.355556,7.760817,24,1999-12-14T00:00:00Z,20.5,1999-12-02T00:00:00Z,16.8,1999-12-08T00:00:00Z,12.8,1999-11-08T00:00:00Z,NA,NA,NA,NA,24,24,24,24,16.8,9.5,2,Albert Lea City Hall,"221 CLARK ST,ALBERT LEA, MN 56007",Minnesota,Freeborn,Albert Lea,"Albert Lea, MN",2024-05-19
27,047,5401,88101,1,43.650235,-93.366599,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,9,15,N,9,60,0,0,NA,NA,Certification not required,0,11.355556,7.760817,24,1999-12-14T00:00:00Z,20.5,1999-12-02T00:00:00Z,16.8,1999-12-08T00:00:00Z,12.8,1999-11-08T00:00:00Z,NA,NA,NA,NA,24,24,24,24,16.8,9.5,2,Albert Lea City Hall,"221 CLARK ST,ALBERT LEA, MN 56007",Minnesota,Freeborn,Albert Lea,"Albert Lea, MN",2024-05-19
27,047,5401,88101,1,43.650235,-93.366599,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,9,15,N,9,60,0,0,NA,NA,Certification not required,0,11.355556,7.760817,24,1999-12-14T00:00:00Z,20.5,1999-12-02T00:00:00Z,16.8,1999-12-08T00:00:00Z,12.8,1999-11-08T00:00:00Z,NA,NA,NA,NA,24,24,24,24,16.8,9.5,2,Albert Lea City Hall,"221 CLARK ST,ALBERT LEA, MN 56007",Minnesota,Freeborn,Albert Lea,"Albert Lea, MN",2024-05-19
27,047,5401,88101,1,43.650235,-93.366599,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2024,Quarterly Means of Daily Means,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,9,15,N,9,60,0,0,5,3,Certification not required,0,11.355556,7.760817,24,1999-12-14T00:00:00Z,20.5,1999-12-02T00:00:00Z,16.8,1999-12-08T00:00:00Z,12.8,1999-11-08T00:00:00Z,NA,NA,NA,NA,24,24,24,24,16.8,9.5,2,Albert Lea City Hall,"221 CLARK ST,ALBERT LEA, MN 56007",Minnesota,Freeborn,Albert Lea,"Albert Lea, MN",2024-05-19
27,053,0960,88101,1,44.959409,-93.256892,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 1997,Daily Mean,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,103,62,N,37,60,0,2,0,0,Certification not required,0,10.332039,6.013632,35.5,1999-06-21T00:00:00Z,28.5,1999-12-14T00:00:00Z,27.8,1999-11-12T00:00:00Z,27.1,1999-05-16T00:00:00Z,NA,NA,NA,NA,35.5,35.5,28.5,27.1,17.9,15.1,11.3,Phillips Community Center,2323 11TH AVE SOUTH,Minnesota,Hennepin,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0960,88101,1,44.959409,-93.256892,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,103,62,N,37,60,0,2,1,1,Certification not required,0,10.332039,6.013632,35.5,1999-06-21T00:00:00Z,28.5,1999-12-14T00:00:00Z,27.8,1999-11-12T00:00:00Z,27.1,1999-05-16T00:00:00Z,NA,NA,NA,NA,35.5,35.5,28.5,27.1,17.9,15.1,11.3,Phillips Community Center,2323 11TH AVE SOUTH,Minnesota,Hennepin,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0960,88101,1,44.959409,-93.256892,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,103,62,N,37,60,0,2,1,1,Certification not required,0,10.332039,6.013632,35.5,1999-06-21T00:00:00Z,28.5,1999-12-14T00:00:00Z,27.8,1999-11-12T00:00:00Z,27.1,1999-05-16T00:00:00Z,NA,NA,NA,NA,35.5,35.5,28.5,27.1,17.9,15.1,11.3,Phillips Community Center,2323 11TH AVE SOUTH,Minnesota,Hennepin,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0960,88101,1,44.959409,-93.256892,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,103,62,N,37,60,0,2,1,1,Certification not required,0,10.332039,6.013632,35.5,1999-06-21T00:00:00Z,28.5,1999-12-14T00:00:00Z,27.8,1999-11-12T00:00:00Z,27.1,1999-05-16T00:00:00Z,NA,NA,NA,NA,35.5,35.5,28.5,27.1,17.9,15.1,11.3,Phillips Community Center,2323 11TH AVE SOUTH,Minnesota,Hennepin,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0960,88101,1,44.959409,-93.256892,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 1997,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,103,62,N,37,60,0,2,NA,NA,Certification not required,0,10.332039,6.013632,35.5,1999-06-21T00:00:00Z,28.5,1999-12-14T00:00:00Z,27.8,1999-11-12T00:00:00Z,27.1,1999-05-16T00:00:00Z,NA,NA,NA,NA,35.5,35.5,28.5,27.1,17.9,15.1,11.3,Phillips Community Center,2323 11TH AVE SOUTH,Minnesota,Hennepin,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0960,88101,1,44.959409,-93.256892,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,103,62,N,37,60,0,2,NA,NA,Certification not required,0,10.332039,6.013632,35.5,1999-06-21T00:00:00Z,28.5,1999-12-14T00:00:00Z,27.8,1999-11-12T00:00:00Z,27.1,1999-05-16T00:00:00Z,NA,NA,NA,NA,35.5,35.5,28.5,27.1,17.9,15.1,11.3,Phillips Community Center,2323 11TH AVE SOUTH,Minnesota,Hennepin,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0960,88101,1,44.959409,-93.256892,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,103,62,N,37,60,0,2,NA,NA,Certification not required,0,10.332039,6.013632,35.5,1999-06-21T00:00:00Z,28.5,1999-12-14T00:00:00Z,27.8,1999-11-12T00:00:00Z,27.1,1999-05-16T00:00:00Z,NA,NA,NA,NA,35.5,35.5,28.5,27.1,17.9,15.1,11.3,Phillips Community Center,2323 11TH AVE SOUTH,Minnesota,Hennepin,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0960,88101,1,44.959409,-93.256892,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2024,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,103,62,N,37,60,0,2,44,19,Certification not required,0,10.332039,6.013632,35.5,1999-06-21T00:00:00Z,28.5,1999-12-14T00:00:00Z,27.8,1999-11-12T00:00:00Z,27.1,1999-05-16T00:00:00Z,NA,NA,NA,NA,35.5,35.5,28.5,27.1,17.9,15.1,11.3,Phillips Community Center,2323 11TH AVE SOUTH,Minnesota,Hennepin,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0961,88101,1,44.87551,-93.25892,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 1997,Daily Mean,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,41,68,N,41,60,0,1,0,0,Certification not required,0,8.819512,5.799363,26.5,1999-12-14T00:00:00Z,24.8,1999-09-03T00:00:00Z,18.3,1999-12-02T00:00:00Z,17.9,1999-04-12T00:00:00Z,NA,NA,NA,NA,26.5,26.5,18.3,15.5,11.4,7.5,3.9,Richfield Intermediate School,7020 12TH AVE S.,Minnesota,Hennepin,Richfield,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0961,88101,1,44.87551,-93.25892,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,41,68,N,41,60,0,1,0,0,Certification not required,0,8.819512,5.799363,26.5,1999-12-14T00:00:00Z,24.8,1999-09-03T00:00:00Z,18.3,1999-12-02T00:00:00Z,17.9,1999-04-12T00:00:00Z,NA,NA,NA,NA,26.5,26.5,18.3,15.5,11.4,7.5,3.9,Richfield Intermediate School,7020 12TH AVE S.,Minnesota,Hennepin,Richfield,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0961,88101,1,44.87551,-93.25892,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,41,68,N,41,60,0,1,0,0,Certification not required,0,8.819512,5.799363,26.5,1999-12-14T00:00:00Z,24.8,1999-09-03T00:00:00Z,18.3,1999-12-02T00:00:00Z,17.9,1999-04-12T00:00:00Z,NA,NA,NA,NA,26.5,26.5,18.3,15.5,11.4,7.5,3.9,Richfield Intermediate School,7020 12TH AVE S.,Minnesota,Hennepin,Richfield,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0961,88101,1,44.87551,-93.25892,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,41,68,N,41,60,0,1,0,0,Certification not required,0,8.819512,5.799363,26.5,1999-12-14T00:00:00Z,24.8,1999-09-03T00:00:00Z,18.3,1999-12-02T00:00:00Z,17.9,1999-04-12T00:00:00Z,NA,NA,NA,NA,26.5,26.5,18.3,15.5,11.4,7.5,3.9,Richfield Intermediate School,7020 12TH AVE S.,Minnesota,Hennepin,Richfield,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0961,88101,1,44.87551,-93.25892,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 1997,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,41,68,N,41,60,0,1,NA,NA,Certification not required,0,8.819512,5.799363,26.5,1999-12-14T00:00:00Z,24.8,1999-09-03T00:00:00Z,18.3,1999-12-02T00:00:00Z,17.9,1999-04-12T00:00:00Z,NA,NA,NA,NA,26.5,26.5,18.3,15.5,11.4,7.5,3.9,Richfield Intermediate School,7020 12TH AVE S.,Minnesota,Hennepin,Richfield,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0961,88101,1,44.87551,-93.25892,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,41,68,N,41,60,0,1,NA,NA,Certification not required,0,8.819512,5.799363,26.5,1999-12-14T00:00:00Z,24.8,1999-09-03T00:00:00Z,18.3,1999-12-02T00:00:00Z,17.9,1999-04-12T00:00:00Z,NA,NA,NA,NA,26.5,26.5,18.3,15.5,11.4,7.5,3.9,Richfield Intermediate School,7020 12TH AVE S.,Minnesota,Hennepin,Richfield,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0961,88101,1,44.87551,-93.25892,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,41,68,N,41,60,0,1,NA,NA,Certification not required,0,8.819512,5.799363,26.5,1999-12-14T00:00:00Z,24.8,1999-09-03T00:00:00Z,18.3,1999-12-02T00:00:00Z,17.9,1999-04-12T00:00:00Z,NA,NA,NA,NA,26.5,26.5,18.3,15.5,11.4,7.5,3.9,Richfield Intermediate School,7020 12TH AVE S.,Minnesota,Hennepin,Richfield,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0961,88101,1,44.87551,-93.25892,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2024,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,41,68,N,41,60,0,1,15,5,Certification not required,0,8.819512,5.799363,26.5,1999-12-14T00:00:00Z,24.8,1999-09-03T00:00:00Z,18.3,1999-12-02T00:00:00Z,17.9,1999-04-12T00:00:00Z,NA,NA,NA,NA,26.5,26.5,18.3,15.5,11.4,7.5,3.9,Richfield Intermediate School,7020 12TH AVE S.,Minnesota,Hennepin,Richfield,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,1007,88101,1,45.03972,-93.29874,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 1997,Daily Mean,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,41,68,N,41,60,0,0,0,0,Certification not required,0,9.765854,6.142988,28.9,1999-12-14T00:00:00Z,26.7,1999-09-03T00:00:00Z,21.2,1999-12-02T00:00:00Z,20.3,1999-05-30T00:00:00Z,NA,NA,NA,NA,28.9,28.9,21.2,16.8,12,7.7,4.2,Humboldt Avenue,4646 North Humboldt,Minnesota,Hennepin,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,1007,88101,1,45.03972,-93.29874,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,41,68,N,41,60,0,0,0,0,Certification not required,0,9.765854,6.142988,28.9,1999-12-14T00:00:00Z,26.7,1999-09-03T00:00:00Z,21.2,1999-12-02T00:00:00Z,20.3,1999-05-30T00:00:00Z,NA,NA,NA,NA,28.9,28.9,21.2,16.8,12,7.7,4.2,Humboldt Avenue,4646 North Humboldt,Minnesota,Hennepin,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,1007,88101,1,45.03972,-93.29874,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,41,68,N,41,60,0,0,0,0,Certification not required,0,9.765854,6.142988,28.9,1999-12-14T00:00:00Z,26.7,1999-09-03T00:00:00Z,21.2,1999-12-02T00:00:00Z,20.3,1999-05-30T00:00:00Z,NA,NA,NA,NA,28.9,28.9,21.2,16.8,12,7.7,4.2,Humboldt Avenue,4646 North Humboldt,Minnesota,Hennepin,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,1007,88101,1,45.03972,-93.29874,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,41,68,N,41,60,0,0,0,0,Certification not required,0,9.765854,6.142988,28.9,1999-12-14T00:00:00Z,26.7,1999-09-03T00:00:00Z,21.2,1999-12-02T00:00:00Z,20.3,1999-05-30T00:00:00Z,NA,NA,NA,NA,28.9,28.9,21.2,16.8,12,7.7,4.2,Humboldt Avenue,4646 North Humboldt,Minnesota,Hennepin,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,1007,88101,1,45.03972,-93.29874,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 1997,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,41,68,N,41,60,0,0,NA,NA,Certification not required,0,9.765854,6.142988,28.9,1999-12-14T00:00:00Z,26.7,1999-09-03T00:00:00Z,21.2,1999-12-02T00:00:00Z,20.3,1999-05-30T00:00:00Z,NA,NA,NA,NA,28.9,28.9,21.2,16.8,12,7.7,4.2,Humboldt Avenue,4646 North Humboldt,Minnesota,Hennepin,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
