"OBJECTID","Shape","tractce","geoid","prp200x","status200x","totpov","pop200x","totpoc","poc","prppoc","statuspoc","prplep","statuslep","totlep","poplep","totlan","totengonly","nonenglan1","nonenglan2","nonenglan3","nonengpop1","nonengpop2","nonengpop3","totnoneng","prpnoneng","prpnoneng1","prpnoneng2","prpnoneng3","County","geometry","EJ_area","EJ_OR_NOT"
184,"(480271.9944244332, 4979525.307890663)","104801",27053104801,0.822723746299744,"YES",5184,4265,5190,5097,0.982080936431885,"YES",0.401791572570801,"YES",4577,1839,4577,940,"Other and unspecified languages","Vietnamese","Arabic",1770,50,19,1839,0.401791572570801,0.386716187000275,0.0109241865575313,0.00415119063109159,"Hennepin",list(list(c(-93.253044, -93.252544, -93.251348, -93.249451, -93.247231, -93.247231, -93.247253, -93.247258, -93.247261, -93.249533, -93.252026, -93.252271, -93.253755, -93.253044, 44.969997, 44.970816, 44.972233, 44.97176, 44.971862, 44.970249, 44.96762, 44.96586, 44.965668, 44.966223, 44.966033, 44.966, 44.967584, 44.969997))),"ALL",TRUE
1220,"(493461.8341179156, 4981301.056276921)","030601",27123030601,0.557541728019714,"YES",5874,3275,5874,5337,0.908580183982849,"YES",0.406965911388397,"YES",5369,2185,5369,1565,"Other Asian and Pacific Island languages","Spanish","Other and unspecified languages",1777,250,115,2185,0.406965911388397,0.330974102020264,0.0465636067092419,0.021419258788228,"Ramsey",list(list(c(-93.089372, -93.080511, -93.076208, -93.076142, -93.076111, -93.081154, -93.083641, -93.088805, -93.089093, -93.089372, 44.991807, 44.991862, 44.991915, 44.984644, 44.981038, 44.978545, 44.977348, 44.977109, 44.984551, 44.991807))),"ALL",TRUE
8,"(459059.791330418, 4960489.673595637)","080400",27139080400,0.401449918746948,"YES",4414,1772,4465,1607,0.359910428524017,"NO",0.137421235442162,"NO",4126,567,4126,3196,"Other and unspecified languages","Spanish","Vietnamese",256,206,48,567,0.137421235442162,0.0620455630123615,0.0499272905290127,0.0116335432976484,"Scott",list(list(c(-93.530907, -93.520159, -93.520166, -93.518727, -93.517109, -93.51134, -93.508766, -93.504957, -93.509859, -93.509257, -93.512615, -93.511815, -93.511036, -93.510772, -93.50806, -93.508051, -93.506259, -93.516974, -93.520125, -93.521279, -93.524522, -93.524566, -93.525435, -93.527045, -93.525401, -93.525946, -93.530907, 44.80489, 44.805037, 44.802181, 44.802713, 44.803478, 44.804997, 44.805074, 44.804713, 44.80214, 44.800784, 44.800385, 44.797281, 44.797352, 44.794847, 44.793791, 44.792526, 
44.788322, 44.788301, 44.788334, 44.788301, 44.788331, 44.790124, 44.793444, 44.798937, 44.799359, 44.800728, 44.80489))),"ONLY LOW INCOME",TRUE
27,"(260662.65571465367, 5131353.481373609)","960900",27111960900,0.43260246515274,"YES",5245,2269,5565,555,0.0997304618358612,"NO",0.00390243902802467,"NO",5125,20,5125,5028,"Other Asian and Pacific Island languages","Spanish",NA,15,5,0,20,0.00390243902802467,0.0029268292710185,0.00097560975700616,0,"Otter Tail",list(list(c(-96.144903, -96.143539, -96.143416, -96.143484, -96.142652, -96.133691, -96.133687, -96.13368, -96.133699, -96.134639, -96.133703, -96.134012, -96.13558, -96.125063, -96.122348, -96.116945, -96.113408, -96.112964, -96.071105, -96.070918, -96.070907, -96.070983, -96.072847, -96.073678, -96.0772, -96.076612, -96.076531, -96.074204, -96.074205, -96.074214, -96.077844, -96.077784, -96.085822, -96.08479, -96.087425, -96.092719, -96.100476, -96.10264, -96.102975, -96.102833, -96.103334, -96.103322, 
-96.113956, -96.116393, -96.117435, -96.11735, -96.120169, -96.120326, -96.120032, -96.121572, -96.120985, -96.122997, -96.122456, -96.124619, -96.126445, -96.12572, -96.129256, -96.12889, -96.126187, -96.126008, -96.126613, -96.130494, -96.131617, -96.131339, -96.133429, -96.132343, -96.136542, -96.137072, -96.132565, -96.137628, -96.137917, -96.133555, -96.133469, -96.132395, -96.134587, -96.136737, -96.139337, -96.141245, -96.141853, -96.142434, -96.142887, -96.14348, -96.14327, -96.143865, -96.143439, 
-96.144464, -96.144903, 46.290979, 46.290871, 46.29123, 46.291656, 46.291563, 46.289697, 46.292298, 46.296587, 46.309126, 46.310491, 46.311111, 46.339841, 46.340297, 46.340288, 46.339777, 46.336781, 46.334117, 46.325827, 46.325749, 46.311239, 46.306238, 46.296645, 46.296653, 46.291609, 46.291497, 46.29049, 46.286644, 46.285564, 46.283499, 46.280406, 46.280389, 46.278321, 46.278187, 46.27622, 46.276207, 46.275803, 46.275871, 46.275348, 46.273847, 46.270013, 46.239117, 46.231863, 46.231798, 46.230647, 
46.230772, 46.232104, 46.236481, 46.242026, 46.24404, 46.245938, 46.251031, 46.253986, 46.256879, 46.258418, 46.261831, 46.263686, 46.263934, 46.265959, 46.266258, 46.26698, 46.26759, 46.26785, 46.268847, 46.270401, 46.270502, 46.272016, 46.272284, 46.273297, 46.276762, 46.279051, 46.280544, 46.281002, 46.282188, 46.283066, 46.28673, 46.287288, 46.286603, 46.288197, 46.288428, 46.289043, 46.288428, 46.28842, 46.289298, 46.289523, 46.28983, 46.290221, 46.290979))),"ONLY LOW INCOME",TRUE
29,"(264468.8122942674, 5127098.612567011)","961000",27111961000,0.375228047370911,"YES",4933,1851,5147,385,0.0748008564114571,"NO",0.00554528646171093,"NO",4869,27,4869,4784,"Spanish","Other and unspecified languages",NA,23,4,0,27,0.00554528646171093,0.00472376262769103,0.00082152395043522,0,"Otter Tail",list(list(c(-96.102833, -96.102975, -96.10264, -96.100476, -96.092719, -96.087425, -96.08479, -96.085822, -96.077784, -96.077844, -96.074214, -96.074205, -96.074204, -96.070364, -96.069469, -96.061753, -96.061759, -96.057648, -96.054837, -96.040118, -96.029426, -96.020567, -96.019071, -96.018906, -96.011356, -96.010123, -96.010097, -96.018954, -96.030431, -96.040281, -96.040292, -96.039897, -96.036789, -96.023928, -96.020425, -96.019277, -96.019254, -96.018156, -96.016554, -96.012512, -96.010082, 
